SEASON_ID,Player_ID,Game_ID,GAME_DATE,DAYS,MATCHUP,OPP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,WIN
21990,937,0029001022,1991-04-10,2,CHI @ IND,IND,31,5,7,0.714,1,2,0.5,6,7,0.857,0,6,6,6,0,1,1,4,17,,0,1
21990,937,0029001021,1991-04-09,1,CHI vs. NYK,NYK,38,11,16,0.688,2,3,0.667,3,4,0.75,1,1,2,6,2,0,2,4,27,,0,1
21990,937,0029001002,1991-04-07,2,CHI vs. PHL,PHL,52,13,23,0.565,1,2,0.5,5,6,0.833,1,4,5,9,7,3,3,4,32,,0,0
21990,937,0029000991,1991-04-05,2,CHI vs. SAN,SAN,45,6,13,0.462,2,3,0.667,3,4,0.75,1,3,4,4,3,2,2,3,17,,0,0
21990,937,0029000984,1991-04-04,1,CHI @ NYK,NYK,42,7,14,0.5,0,2,0.0,6,7,0.857,2,8,10,12,4,0,3,4,20,,0,1
21990,937,0029000964,1991-04-02,2,CHI vs. ORL,ORL,41,9,15,0.6,0,0,0.0,3,3,1.0,1,2,3,4,4,2,3,4,21,,0,1
21990,937,0029000962,1991-03-31,2,CHI @ BOS,BOS,52,12,24,0.5,3,4,0.75,8,8,1.0,2,8,10,9,2,1,3,5,35,,0,0
21990,937,0029000946,1991-03-29,2,CHI @ WAS,WAS,37,10,18,0.556,0,1,0.0,2,3,0.667,2,6,8,5,3,1,1,1,22,,0,1
21990,937,0029000940,1991-03-28,1,CHI @ NJN,NJN,38,7,16,0.438,0,1,0.0,0,1,0.0,3,11,14,3,2,0,0,3,14,,0,1
21990,937,0029000917,1991-03-25,3,CHI vs. HOU,HOU,40,4,17,0.235,0,4,0.0,3,4,0.75,4,8,12,8,1,1,5,1,11,,0,0
21990,937,0029000905,1991-03-23,2,CHI vs. IND,IND,29,5,10,0.5,0,0,0.0,0,3,0.0,1,2,3,8,2,1,6,5,10,,0,1
21990,937,0029000893,1991-03-22,1,CHI @ PHL,PHL,37,6,13,0.462,0,1,0.0,1,2,0.5,0,7,7,4,2,1,1,4,13,,0,0
21990,937,0029000886,1991-03-20,2,CHI vs. ATL,ATL,32,5,8,0.625,0,0,0.0,0,0,0.0,1,6,7,8,2,3,1,3,10,,0,1
21990,937,0029000869,1991-03-18,2,CHI vs. DEN,DEN,32,6,16,0.375,0,1,0.0,4,4,1.0,3,8,11,5,5,1,3,2,16,,0,1
21990,937,0029000854,1991-03-16,2,CHI @ CLE,CLE,38,6,11,0.545,0,3,0.0,4,6,0.667,0,5,5,7,3,2,2,3,16,,0,1
21990,937,0029000846,1991-03-15,1,CHI @ CHH,CHH,40,4,10,0.4,0,0,0.0,1,1,1.0,1,5,6,2,0,1,2,5,9,,0,1
21990,937,0029000831,1991-03-13,2,CHI @ MIL,MIL,44,5,9,0.556,0,0,0.0,4,5,0.8,1,5,6,6,0,0,4,3,14,,0,1
21990,937,0029000828,1991-03-12,1,CHI vs. MIN,MIN,32,5,10,0.5,0,1,0.0,4,5,0.8,2,2,4,9,2,1,0,2,14,,0,1
21990,937,0029000816,1991-03-10,2,CHI @ ATL,ATL,27,8,14,0.571,0,0,0.0,3,4,0.75,1,2,3,2,2,0,2,4,19,,0,1
21990,937,0029000803,1991-03-08,2,CHI vs. UTH,UTH,40,8,10,0.8,2,2,1.0,1,2,0.5,3,3,6,11,2,4,3,5,19,,0,1
21990,937,0029000778,1991-03-05,3,CHI vs. MIL,MIL,40,8,11,0.727,1,1,1.0,0,0,0.0,3,7,10,5,2,4,3,5,17,,0,1
21990,937,0029000764,1991-03-02,3,CHI @ IND,IND,33,6,11,0.545,1,1,1.0,2,6,0.333,3,7,10,4,2,2,3,6,15,,0,0
21990,937,0029000749,1991-03-01,1,CHI vs. DAL,DAL,39,7,17,0.412,0,0,0.0,4,7,0.571,4,3,7,5,3,2,1,1,18,,0,1
21990,937,0029000732,1991-02-26,3,CHI vs. BOS,BOS,32,14,18,0.778,0,0,0.0,5,6,0.833,3,4,7,6,1,0,4,1,33,,0,1
21990,937,0029000715,1991-02-23,3,CHI vs. CHH,CHH,31,16,17,0.941,0,0,0.0,11,15,0.733,2,2,4,6,6,0,2,2,43,,0,1
21990,937,0029000708,1991-02-22,1,CHI vs. SAC,SAC,35,4,8,0.5,0,0,0.0,5,6,0.833,0,10,10,9,3,1,2,3,13,,0,1
21990,937,0029000686,1991-02-19,3,CHI vs. WAS,WAS,39,7,16,0.438,0,0,0.0,2,4,0.5,4,9,13,8,1,1,2,2,16,,0,1
21990,937,0029000678,1991-02-18,1,CHI @ CLE,CLE,38,6,13,0.462,0,0,0.0,3,3,1.0,3,2,5,6,4,2,3,2,15,,0,1
21990,937,0029000667,1991-02-16,2,CHI vs. NJN,NJN,36,9,15,0.6,0,0,0.0,3,3,1.0,2,3,5,4,2,1,3,3,21,,0,1
21990,937,0029000648,1991-02-14,2,CHI @ NYK,NYK,39,6,13,0.462,0,0,0.0,0,2,0.0,0,5,5,6,3,0,3,3,12,,0,1
21990,937,0029000638,1991-02-12,2,CHI vs. ATL,ATL,32,6,10,0.6,0,0,0.0,4,4,1.0,1,4,5,10,2,0,3,4,16,,0,1
21990,937,0029000628,1991-02-07,5,CHI @ DET,DET,41,7,11,0.636,0,0,0.0,6,10,0.6,1,7,8,1,0,0,2,4,20,,0,1
21990,937,0029000606,1991-02-04,3,CHI @ SAC,SAC,39,10,17,0.588,0,1,0.0,1,2,0.5,2,6,8,8,2,1,4,4,21,,0,1
21990,937,0029000597,1991-02-03,1,CHI @ LAL,LAL,46,11,20,0.55,0,1,0.0,2,2,1.0,2,6,8,5,1,1,2,4,24,,0,0
21990,937,0029000587,1991-02-01,2,CHI @ DAL,DAL,39,9,15,0.6,0,1,0.0,2,5,0.4,0,14,14,5,2,2,5,1,20,,0,1
21990,937,0029000581,1991-01-31,1,CHI @ SAN,SAN,39,7,13,0.538,0,1,0.0,1,2,0.5,2,6,8,1,3,0,4,3,15,,0,0
21990,937,0029000537,1991-01-25,6,CHI vs. MIA,MIA,31,5,13,0.385,0,1,0.0,6,8,0.75,1,4,5,4,0,0,1,2,16,,0,1
21990,937,0029000526,1991-01-23,2,CHI @ NJN,NJN,36,8,17,0.471,0,0,0.0,2,2,1.0,3,4,7,2,4,2,1,6,18,,0,0
21990,937,0029000510,1991-01-21,2,CHI @ MIA,MIA,31,7,10,0.7,0,1,0.0,1,2,0.5,2,3,5,1,4,1,6,5,15,,0,1
21990,937,0029000499,1991-01-18,3,CHI @ ATL,ATL,39,5,9,0.556,0,0,0.0,6,8,0.75,2,6,8,5,2,0,5,5,16,,0,0
21990,937,0029000485,1991-01-16,2,CHI @ ORL,ORL,39,7,17,0.412,0,0,0.0,3,5,0.6,4,2,6,3,4,0,2,2,17,,0,1
21990,937,0029000470,1991-01-14,2,CHI vs. MIL,MIL,40,9,17,0.529,0,1,0.0,5,7,0.714,1,5,6,4,1,1,4,2,23,,0,1
21990,937,0029000464,1991-01-12,2,CHI @ CHH,CHH,38,8,15,0.533,0,0,0.0,2,2,1.0,2,4,6,12,1,1,1,3,18,,0,1
21990,937,0029000449,1991-01-11,1,CHI vs. ATL,ATL,34,2,10,0.2,0,2,0.0,6,8,0.75,3,7,10,9,0,1,2,4,10,,0,1
21990,937,0029000438,1991-01-09,2,CHI @ PHL,PHL,42,7,11,0.636,0,0,0.0,2,4,0.5,2,5,7,6,2,0,4,5,16,,0,1
21990,937,0029000429,1991-01-08,1,CHI vs. NJN,NJN,37,8,16,0.5,0,0,0.0,2,3,0.667,3,9,12,7,5,2,6,2,18,,0,1
21990,937,0029000413,1991-01-05,3,CHI vs. CLE,CLE,38,7,16,0.438,0,1,0.0,3,4,0.75,3,6,9,7,2,0,2,2,17,,0,1
21990,937,0029000394,1991-01-03,2,CHI @ HOU,HOU,37,5,17,0.294,0,1,0.0,1,2,0.5,3,1,4,7,1,1,2,4,11,,0,0
21990,937,0029000375,1990-12-29,5,CHI vs. SEA,SEA,33,10,17,0.588,0,1,0.0,2,3,0.667,4,4,8,6,2,0,1,4,22,,0,1
21990,937,0029000356,1990-12-27,2,CHI vs. GOS,GOS,42,14,21,0.667,1,2,0.5,5,7,0.714,5,3,8,10,1,1,1,2,34,,0,1
21990,937,0029000342,1990-12-25,2,CHI vs. DET,DET,41,7,13,0.538,0,0,0.0,0,1,0.0,0,8,8,6,3,0,1,2,14,,0,1
21990,937,0029000331,1990-12-22,3,CHI vs. IND,IND,41,6,11,0.545,1,2,0.5,5,9,0.556,1,9,10,11,1,1,4,5,18,,0,1
21990,937,0029000324,1990-12-21,1,CHI vs. LAL,LAL,40,13,17,0.765,0,0,0.0,2,2,1.0,2,9,11,9,3,1,3,2,28,,0,1
21990,937,0029000312,1990-12-19,2,CHI @ DET,DET,32,2,16,0.125,0,1,0.0,0,0,0.0,3,6,9,3,1,1,2,3,4,,0,0
21990,937,0029000297,1990-12-18,1,CHI vs. MIA,MIA,41,11,17,0.647,1,1,1.0,7,11,0.636,1,3,4,6,6,0,4,3,30,,0,1
21990,937,0029000291,1990-12-15,3,CHI vs. CLE,CLE,30,8,15,0.533,0,0,0.0,3,4,0.75,1,2,3,5,2,2,4,2,19,,0,1
21990,937,0029000279,1990-12-14,1,CHI vs. LAC,LAC,29,10,19,0.526,0,0,0.0,2,3,0.667,3,3,6,8,3,1,0,1,22,,0,1
21990,937,0029000253,1990-12-11,3,CHI @ MIL,MIL,38,7,14,0.5,0,0,0.0,2,2,1.0,0,6,6,2,0,2,3,5,16,,0,0
21990,937,0029000247,1990-12-08,3,CHI vs. POR,POR,36,8,12,0.667,1,1,1.0,3,4,0.75,6,8,14,8,2,1,4,4,20,,0,0
21990,937,0029000235,1990-12-07,1,CHI vs. NYK,NYK,38,8,17,0.471,1,1,1.0,1,2,0.5,3,5,8,5,2,4,6,4,18,,0,1
21990,937,0029000213,1990-12-04,3,CHI vs. PHX,PHX,34,8,15,0.533,0,1,0.0,0,0,0.0,2,5,7,11,1,0,9,2,16,,0,1
21990,937,0029000196,1990-12-01,3,CHI @ CLE,CLE,35,8,13,0.615,0,0,0.0,1,2,0.5,1,5,6,13,1,2,4,2,17,,0,1
21990,937,0029000190,1990-11-30,1,CHI vs. IND,IND,33,7,10,0.7,0,0,0.0,5,6,0.833,1,3,4,15,3,2,3,2,19,,0,1
21990,937,0029000178,1990-11-28,2,CHI vs. WAS,WAS,28,7,11,0.636,0,0,0.0,1,4,0.25,0,5,5,5,3,2,2,4,15,,0,1
21990,937,0029000154,1990-11-24,4,CHI @ DEN,DEN,30,6,11,0.545,0,1,0.0,4,5,0.8,0,5,5,4,0,4,3,5,16,,0,1
21990,937,0029000143,1990-11-23,1,CHI @ LAC,LAC,30,6,11,0.545,0,0,0.0,1,1,1.0,1,12,13,12,2,1,4,2,13,,0,1
21990,937,0029000135,1990-11-21,2,CHI @ PHX,PHX,40,9,16,0.563,1,2,0.5,0,0,0.0,5,6,11,4,2,3,4,5,19,,0,0
21990,937,0029000117,1990-11-18,3,CHI @ POR,POR,36,4,13,0.308,0,1,0.0,8,9,0.889,4,3,7,6,4,0,4,5,16,,0,0
21990,937,0029000111,1990-11-17,1,CHI @ SEA,SEA,35,8,17,0.471,0,0,0.0,2,4,0.5,3,7,10,6,5,1,3,2,18,,0,1
21990,937,0029000089,1990-11-15,2,CHI @ GOS,GOS,40,6,18,0.333,0,2,0.0,0,0,0.0,2,7,9,7,3,1,1,3,12,,0,0
21990,937,0029000082,1990-11-13,2,CHI @ UTH,UTH,33,2,15,0.133,0,0,0.0,1,2,0.5,3,4,7,6,1,0,0,3,5,,0,1
21990,937,0029000064,1990-11-10,3,CHI vs. CHH,CHH,38,10,16,0.625,0,0,0.0,2,2,1.0,2,3,5,3,2,1,2,3,22,,0,1
21990,937,0029000053,1990-11-09,1,CHI @ BOS,BOS,31,4,11,0.364,0,0,0.0,2,4,0.5,4,4,8,10,6,1,1,3,10,,0,1
21990,937,0029000039,1990-11-07,2,CHI @ MIN,MIN,35,6,15,0.4,0,0,0.0,2,6,0.333,4,3,7,2,3,3,3,1,14,,0,1
21990,937,0029000036,1990-11-06,1,CHI vs. BOS,BOS,30,9,16,0.563,0,0,0.0,5,6,0.833,1,4,5,4,3,0,2,4,23,,0,0
21990,937,0029000015,1990-11-03,3,CHI @ WAS,WAS,25,4,8,0.5,0,0,0.0,0,1,0.0,0,5,5,2,2,2,7,6,8,,0,0
21990,937,0029000009,1990-11-02,1,CHI vs. PHL,PHL,33,5,15,0.333,0,1,0.0,3,3,1.0,1,4,5,5,1,2,1,3,13,,0,0
21989,937,0028901100,1990-04-22,194,CHI @ DET,DET,43,7,10,0.7,0,2,0.0,2,3,0.667,0,4,4,10,6,2,3,6,16,,0,0
21989,937,0028901092,1990-04-20,2,CHI @ BOS,BOS,32,5,12,0.417,1,1,1.0,2,2,1.0,2,3,5,5,3,0,2,2,13,,0,0
21989,937,0028901082,1990-04-19,1,CHI vs. WAS,WAS,42,8,13,0.615,0,1,0.0,0,0,0.0,0,4,4,7,2,2,3,3,16,,0,1
21989,937,0028901065,1990-04-17,2,CHI vs. BOS,BOS,40,5,12,0.417,0,0,0.0,2,2,1.0,0,3,3,10,2,0,3,4,12,,0,1
21989,937,0028901056,1990-04-16,1,CHI @ IND,IND,37,8,16,0.5,0,3,0.0,3,4,0.75,0,3,3,4,0,0,3,4,19,,0,0
21989,937,0028901045,1990-04-14,2,CHI @ WAS,WAS,38,7,15,0.467,0,2,0.0,2,2,1.0,1,4,5,2,2,2,3,4,16,,0,0
21989,937,0028901042,1990-04-13,1,CHI vs. MIL,MIL,41,6,13,0.462,0,0,0.0,2,4,0.5,4,5,9,7,3,1,3,4,14,,0,1
21989,937,0028901025,1990-04-11,2,CHI vs. CLE,CLE,34,7,13,0.538,1,1,1.0,0,0,0.0,0,3,3,5,3,3,4,3,15,,0,1
21989,937,0028900998,1990-04-07,4,CHI @ DAL,DAL,45,9,15,0.6,0,0,0.0,0,0,0.0,1,3,4,7,2,3,4,5,18,,0,1
21989,937,0028900985,1990-04-05,2,CHI vs. ORL,ORL,39,4,12,0.333,0,0,0.0,3,4,0.75,2,6,8,5,1,1,5,3,11,,0,1
21989,937,0028900972,1990-04-03,2,CHI vs. IND,IND,41,8,13,0.615,0,1,0.0,5,6,0.833,0,5,5,7,3,2,4,5,21,,0,1
21989,937,0028900959,1990-04-01,2,CHI vs. MIA,MIA,42,8,14,0.571,1,1,1.0,3,4,0.75,3,7,10,9,5,1,1,1,20,,0,1
21989,937,0028900946,1990-03-30,2,CHI vs. NYK,NYK,38,6,16,0.375,0,2,0.0,2,4,0.5,1,2,3,4,1,2,2,4,14,,0,1
21989,937,0028900931,1990-03-28,2,CHI @ CLE,CLE,41,3,10,0.3,0,0,0.0,1,2,0.5,2,6,8,7,5,0,8,5,7,,0,1
21989,937,0028900923,1990-03-26,2,CHI vs. PHX,PHX,37,13,17,0.765,0,0,0.0,1,2,0.5,1,8,9,9,5,2,2,3,27,,0,1
21989,937,0028900910,1990-03-24,2,CHI vs. SAC,SAC,40,7,17,0.412,0,2,0.0,0,1,0.0,1,5,6,5,2,1,0,4,14,,0,0
21989,937,0028900900,1990-03-23,1,CHI vs. CLE,CLE,39,5,16,0.313,0,3,0.0,3,3,1.0,2,3,5,9,3,1,4,3,13,,0,1
21989,937,0028900889,1990-03-21,2,CHI @ ATL,ATL,39,4,10,0.4,0,0,0.0,3,4,0.75,0,9,9,10,0,0,9,5,11,,0,1
21989,937,0028900878,1990-03-20,1,CHI vs. WAS,WAS,39,9,15,0.6,1,2,0.5,5,6,0.833,2,7,9,5,2,1,4,2,24,,0,1
21989,937,0028900861,1990-03-17,3,CHI vs. PHL,PHL,40,9,17,0.529,1,2,0.5,2,4,0.5,0,4,4,8,4,1,2,5,21,,0,1
21989,937,0028900847,1990-03-16,1,CHI vs. DET,DET,39,6,10,0.6,0,1,0.0,2,2,1.0,1,2,3,5,2,1,2,2,14,,0,0
21989,937,0028900833,1990-03-13,3,CHI @ NYK,NYK,42,7,13,0.538,2,2,1.0,1,2,0.5,0,7,7,6,2,3,2,6,17,,0,1
21989,937,0028900809,1990-03-10,3,CHI vs. IND,IND,40,6,16,0.375,0,2,0.0,4,6,0.667,2,2,4,9,3,2,0,4,16,,0,1
21989,937,0028900796,1990-03-08,2,CHI vs. UTH,UTH,41,9,17,0.529,2,2,1.0,4,4,1.0,1,3,4,3,4,2,7,5,24,,0,0
21989,937,0028900782,1990-03-06,2,CHI @ MIL,MIL,43,8,18,0.444,0,2,0.0,2,4,0.5,2,10,12,4,3,1,2,3,18,,0,1
21989,937,0028900772,1990-03-04,2,CHI @ BOS,BOS,40,9,17,0.529,1,3,0.333,3,4,0.75,2,3,5,7,2,2,2,5,22,,0,1
21989,937,0028900760,1990-03-02,2,CHI vs. NJN,NJN,34,11,18,0.611,0,1,0.0,1,2,0.5,1,6,7,4,6,2,7,5,23,,0,1
21989,937,0028900740,1990-02-27,3,CHI vs. MIL,MIL,29,4,14,0.286,0,3,0.0,2,2,1.0,3,5,8,2,3,0,3,5,10,,0,1
21989,937,0028900720,1990-02-25,2,CHI @ NJN,NJN,42,7,18,0.389,0,1,0.0,3,6,0.5,6,4,10,4,2,0,12,6,17,,0,1
21989,937,0028900710,1990-02-23,2,CHI vs. POR,POR,40,7,14,0.5,0,0,0.0,3,5,0.6,3,3,6,5,2,3,3,4,17,,0,1
21989,937,0028900680,1990-02-19,4,CHI vs. HOU,HOU,38,6,12,0.5,0,2,0.0,2,2,1.0,1,1,2,3,2,0,1,4,14,,0,1
21989,937,0028900675,1990-02-18,1,CHI @ MIL,MIL,39,6,11,0.545,1,2,0.5,3,6,0.5,4,7,11,5,3,1,5,5,16,,0,1
21989,937,0028900658,1990-02-16,2,CHI vs. MIA,MIA,36,9,13,0.692,0,0,0.0,5,7,0.714,1,5,6,5,2,1,6,4,23,,0,1
21989,937,0028900648,1990-02-14,2,CHI @ ORL,ORL,48,6,21,0.286,0,4,0.0,3,3,1.0,2,3,5,6,3,0,4,5,15,,0,0
21989,937,0028900641,1990-02-13,1,CHI @ MIA,MIA,35,6,15,0.4,0,0,0.0,1,1,1.0,4,3,7,4,4,2,4,3,13,,0,1
21989,937,0028900625,1990-02-08,5,CHI @ DEN,DEN,27,3,13,0.231,0,1,0.0,0,0,0.0,3,2,5,4,0,1,3,3,6,,0,0
21989,937,0028900619,1990-02-07,1,CHI @ LAL,LAL,34,5,7,0.714,1,1,1.0,3,4,0.75,1,2,3,5,0,2,5,5,14,,0,0
21989,937,0028900593,1990-02-03,4,CHI @ SAN,SAN,41,8,12,0.667,1,2,0.5,5,7,0.714,0,3,3,1,3,0,6,6,22,,0,0
21989,937,0028900579,1990-02-01,2,CHI @ HOU,HOU,34,2,13,0.154,0,0,0.0,6,8,0.75,5,0,5,4,2,1,4,1,10,,0,0
21989,937,0028900558,1990-01-29,3,CHI vs. ATL,ATL,29,9,12,0.75,0,1,0.0,2,3,0.667,0,4,4,7,2,0,4,6,20,,0,1
21989,937,0028900556,1990-01-27,2,CHI vs. NJN,NJN,35,4,12,0.333,1,2,0.5,1,4,0.25,1,6,7,10,1,1,4,2,10,,0,1
21989,937,0028900538,1990-01-26,1,CHI @ PHL,PHL,39,9,15,0.6,1,3,0.333,3,6,0.5,2,5,7,6,2,0,3,6,22,,0,0
21989,937,0028900521,1990-01-23,3,CHI vs. DET,DET,35,3,9,0.333,0,1,0.0,4,7,0.571,3,4,7,6,2,3,3,5,10,,0,0
21989,937,0028900510,1990-01-21,2,CHI vs. NYK,NYK,43,5,11,0.455,0,0,0.0,2,4,0.5,4,3,7,6,3,1,3,4,12,,0,1
21989,937,0028900492,1990-01-19,2,CHI @ ATL,ATL,40,7,16,0.438,0,2,0.0,3,3,1.0,0,4,4,2,4,0,3,4,17,,0,1
21989,937,0028900491,1990-01-18,1,CHI vs. GOS,GOS,29,7,9,0.778,0,0,0.0,1,2,0.5,0,3,3,8,1,2,2,4,15,,0,1
21989,937,0028900471,1990-01-15,3,CHI @ NYK,NYK,41,10,16,0.625,0,2,0.0,2,3,0.667,7,2,9,3,3,0,4,3,22,,0,0
21989,937,0028900464,1990-01-13,2,CHI vs. LAC,LAC,33,7,9,0.778,0,0,0.0,1,2,0.5,2,9,11,8,1,0,6,1,15,,0,1
21989,937,0028900448,1990-01-12,1,CHI @ CHH,CHH,45,7,11,0.636,0,0,0.0,2,4,0.5,2,6,8,9,4,0,2,2,16,,0,1
21989,937,0028900434,1990-01-10,2,CHI @ IND,IND,35,5,11,0.455,1,2,0.5,3,4,0.75,5,7,12,5,2,0,1,5,14,,0,0
21989,937,0028900425,1990-01-09,1,CHI @ DET,DET,36,8,18,0.444,1,2,0.5,0,0,0.0,2,6,8,4,4,1,2,4,17,,0,0
21989,937,0028900410,1990-01-06,3,CHI @ MIL,MIL,39,6,9,0.667,1,1,1.0,2,2,1.0,2,7,9,3,1,1,3,2,15,,0,0
21989,937,0028900402,1990-01-05,1,CHI vs. ORL,ORL,38,7,12,0.583,0,0,0.0,5,7,0.714,2,6,8,12,3,1,6,2,19,,0,1
21989,937,0028900386,1990-01-03,2,CHI @ CLE,CLE,44,3,10,0.3,0,1,0.0,2,4,0.5,1,1,2,3,5,1,2,4,8,,0,1
21989,937,0028900373,1989-12-30,4,CHI @ WAS,WAS,48,10,17,0.588,1,3,0.333,7,8,0.875,2,10,12,4,5,2,3,3,28,,0,1
21989,937,0028900359,1989-12-29,1,CHI vs. SAN,SAN,41,6,9,0.667,0,1,0.0,0,0,0.0,1,8,9,8,5,1,2,0,12,,0,1
21989,937,0028900339,1989-12-26,3,CHI vs. MIN,MIN,36,8,13,0.615,0,1,0.0,6,9,0.667,2,3,5,2,2,0,3,2,22,,0,1
21989,937,0028900329,1989-12-23,3,CHI @ PHL,PHL,31,7,9,0.778,0,1,0.0,5,7,0.714,2,0,2,2,0,0,2,2,19,,0,0
21989,937,0028900314,1989-12-22,1,CHI @ ATL,ATL,46,9,18,0.5,0,2,0.0,7,8,0.875,1,8,9,5,3,1,3,5,25,,0,1
21989,937,0028900303,1989-12-20,2,CHI @ ORL,ORL,42,4,13,0.308,0,1,0.0,1,1,1.0,1,4,5,7,1,1,4,5,9,,0,0
21989,937,0028900292,1989-12-19,1,CHI vs. LAL,LAL,45,7,17,0.412,0,0,0.0,2,5,0.4,3,9,12,4,0,1,4,3,16,,0,1
21989,937,0028900287,1989-12-16,3,CHI vs. CHH,CHH,39,8,14,0.571,0,0,0.0,3,6,0.5,1,7,8,3,1,1,0,4,19,,0,1
21989,937,0028900267,1989-12-14,2,CHI vs. ORL,ORL,33,10,18,0.556,0,1,0.0,0,0,0.0,0,3,3,7,8,3,0,2,20,,0,1
21989,937,0028900250,1989-12-12,2,CHI vs. DAL,DAL,38,6,16,0.375,0,2,0.0,2,3,0.667,3,3,6,8,3,1,3,2,14,,0,1
21989,937,0028900242,1989-12-09,3,CHI vs. PHL,PHL,37,9,18,0.5,1,2,0.5,1,2,0.5,1,8,9,5,5,1,3,3,20,,0,1
21989,937,0028900232,1989-12-08,1,CHI @ IND,IND,31,7,13,0.538,1,3,0.333,1,2,0.5,3,1,4,2,2,0,1,4,16,,0,0
21989,937,0028900215,1989-12-05,3,CHI vs. DEN,DEN,35,7,15,0.467,0,0,0.0,1,2,0.5,2,4,6,2,5,1,3,4,15,,0,1
21989,937,0028900202,1989-12-02,3,CHI @ MIA,MIA,40,9,14,0.643,0,0,0.0,5,5,1.0,2,8,10,6,4,5,7,1,23,,0,1
21989,937,0028900165,1989-11-28,4,CHI vs. ATL,ATL,33,7,13,0.538,0,1,0.0,10,14,0.714,2,11,13,8,0,3,1,3,24,,0,1
21989,937,0028900158,1989-11-26,2,CHI @ LAC,LAC,34,7,12,0.583,0,0,0.0,0,0,0.0,1,2,3,3,3,2,3,4,14,,0,0
21989,937,0028900150,1989-11-25,1,CHI @ GOS,GOS,41,8,24,0.333,0,1,0.0,2,2,1.0,2,4,6,6,2,1,3,4,18,,0,1
21989,937,0028900134,1989-11-22,3,CHI @ PHX,PHX,41,4,13,0.308,0,2,0.0,4,4,1.0,5,6,11,3,2,1,2,3,12,,0,1
21989,937,0028900125,1989-11-21,1,CHI @ POR,POR,31,6,13,0.462,0,2,0.0,0,0,0.0,3,10,13,6,2,2,4,1,12,,0,0
21989,937,0028900111,1989-11-18,3,CHI @ SEA,SEA,39,6,15,0.4,1,3,0.333,1,2,0.5,2,5,7,4,2,0,3,5,14,,0,0
21989,937,0028900081,1989-11-15,3,CHI @ UTH,UTH,37,6,10,0.6,0,2,0.0,2,2,1.0,2,2,4,6,3,5,4,5,14,,0,0
21989,937,0028900072,1989-11-14,1,CHI @ SAC,SAC,35,7,20,0.35,0,1,0.0,0,0,0.0,2,9,11,5,1,1,4,3,14,,0,1
21989,937,0028900060,1989-11-11,3,CHI vs. SEA,SEA,41,8,12,0.667,2,4,0.5,3,8,0.375,1,8,9,5,3,2,3,2,21,,0,1
21989,937,0028900049,1989-11-10,1,CHI @ NJN,NJN,43,6,16,0.375,1,4,0.25,1,4,0.25,3,5,8,4,3,2,7,3,14,,0,0
21989,937,0028900035,1989-11-08,2,CHI @ MIN,MIN,33,3,11,0.273,0,0,0.0,1,2,0.5,1,5,6,3,1,0,2,5,7,,0,1
21989,937,0028900028,1989-11-07,1,CHI vs. DET,DET,36,6,11,0.545,2,2,1.0,3,3,1.0,1,9,10,1,0,1,2,3,17,,0,1
21989,937,0028900021,1989-11-04,3,CHI vs. BOS,BOS,41,13,24,0.542,0,0,0.0,2,5,0.4,3,5,8,5,3,2,2,3,28,,0,0
21989,937,0028900009,1989-11-03,1,CHI vs. CLE,CLE,51,8,24,0.333,1,4,0.25,2,4,0.5,1,2,3,7,2,1,5,4,19,,0,1
21988,937,0028801020,1989-04-23,194,CHI vs. CLE,CLE,24,2,11,0.182,0,1,0.0,1,2,0.5,1,3,4,1,0,0,4,2,5,,0,0
21988,937,0028801004,1989-04-21,2,CHI vs. WAS,WAS,32,8,10,0.8,1,1,1.0,2,4,0.5,1,5,6,0,0,0,1,2,19,,0,1
21988,937,0028800998,1989-04-20,1,CHI @ WAS,WAS,33,3,7,0.429,0,1,0.0,0,0,0.0,1,6,7,2,2,0,4,4,6,,0,0
21988,937,0028800983,1989-04-17,3,CHI vs. NYK,NYK,40,5,12,0.417,0,1,0.0,5,10,0.5,1,9,10,6,0,0,5,2,15,,0,1
21988,937,0028800974,1989-04-16,1,CHI @ CLE,CLE,25,3,14,0.214,0,2,0.0,2,2,1.0,0,4,4,3,0,0,1,3,8,,0,0
21988,937,0028800958,1989-04-14,2,CHI @ NJN,NJN,38,3,8,0.375,0,0,0.0,7,8,0.875,0,2,2,5,2,2,5,4,13,,0,0
21988,937,0028800956,1989-04-13,1,CHI @ IND,IND,35,8,15,0.533,0,1,0.0,2,2,1.0,4,4,8,0,3,1,1,5,18,,0,0
21988,937,0028800920,1989-04-07,6,CHI vs. DET,DET,52,5,17,0.294,1,4,0.25,4,6,0.667,2,4,6,2,1,3,4,6,15,,0,0
21988,937,0028800907,1989-04-06,1,CHI @ DET,DET,20,3,4,0.75,0,0,0.0,0,0,0.0,1,1,2,1,0,0,2,3,6,,0,0
21988,937,0028800893,1989-04-04,2,CHI vs. CHH,CHH,35,4,14,0.286,0,1,0.0,3,3,1.0,2,1,3,8,1,1,1,2,11,,0,1
21988,937,0028800884,1989-04-02,2,CHI vs. NJN,NJN,33,9,15,0.6,0,0,0.0,5,5,1.0,2,2,4,1,6,2,1,1,23,,0,1
